disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
305,Vitamin D Deficiency (Variant 305),General,"Cough, Stomach pain, Body ache",3,General Physician,Moong Dal Khichdi,Spicy street food,Anulom Vilom,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
306,Fungal Infection (Variant 306),Skin,"Body ache, Stomach pain, Fever",8,Specialist Doctor,Curd rice,Deep-fried pakoras,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
307,Dehydration (Variant 307),General,"Cough, Vomiting, Headache",2,General Physician,Curd rice,Cold drinks,Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
308,Asthma (Variant 308),Respiratory,"Vomiting, Fever, Cough",7,Specialist Doctor,Moong Dal Khichdi,Raw salads (if infectious),Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
309,Common Cold (Variant 309),Infectious,"Stomach pain, Fatigue, Fever",1,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Brisk walking,ORS,Standard OTC ORS for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
310,Influenza (Variant 310),Infectious,"Headache, Stomach pain, Body ache",1,General Physician,Moong Dal Khichdi,Excessive caffeine,Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Coconut water for rehydration.,Rubbing heavy salt on rashes.
311,Acidity (Variant 311),Gastrointestinal,"Nausea, Itching, Vomiting",5,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,650,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
312,Malaria (Variant 312),Infectious,"Headache, Fatigue, Itching",3,General Physician,Papaya,Spicy street food,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
313,Asthma (Variant 313),Respiratory,"Fatigue, Body ache, Nausea",6,Specialist Doctor,Papaya,Spicy street food,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
314,Dehydration (Variant 314),General,"Vomiting, Fever, Headache",1,General Physician,Moong Dal Khichdi,Excessive caffeine,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
315,Amoebiasis (Variant 315),Gastrointestinal,"Fatigue, Fever, Nausea",9,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
316,Acne (Variant 316),Skin,"Stomach pain, Headache, Fever",5,General Physician,Pomegranate,Raw salads (if infectious),Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
317,Dengue (Variant 317),Infectious,"Body ache, Nausea, Headache",5,General Physician,Pomegranate,Cold drinks,Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
318,Common Cold (Variant 318),Infectious,"Nausea, Fever, Stomach pain",2,General Physician,Papaya,Deep-fried pakoras,Yoga (Pranayama),Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Coconut water for rehydration.,Rubbing heavy salt on rashes.
319,Food Poisoning (Variant 319),Gastrointestinal,"Headache, Stomach pain, Fatigue",2,General Physician,Papaya,Excessive caffeine,Complete Bed Rest,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
320,Dengue (Variant 320),Infectious,"Stomach pain, Cough, Vomiting",3,General Physician,Boiled vegetables,Deep-fried pakoras,Yoga (Pranayama),ORS,Standard OTC ORS for symptomatic relief.,500,Jeera water for digestion.,Rubbing heavy salt on rashes.
321,Allergic Rhinitis (Variant 321),Respiratory,"Fever, Nausea, Cough",7,Specialist Doctor,Pomegranate,Spicy street food,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
322,Dengue (Variant 322),Infectious,"Vomiting, Itching, Body ache",2,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Coconut water for rehydration.,Putting oil or ghee on open wounds.
323,Malaria (Variant 323),Infectious,"Nausea, Headache, Stomach pain",9,Specialist Doctor,Pomegranate,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
324,Allergic Rhinitis (Variant 324),Respiratory,"Nausea, Fever, Cough",4,General Physician,Curd rice,Deep-fried pakoras,Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
325,Diarrhea (Variant 325),Gastrointestinal,"Fatigue, Headache, Fever",6,Specialist Doctor,Pomegranate,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
326,Amoebiasis (Variant 326),Gastrointestinal,"Nausea, Vomiting, Cough",1,General Physician,Papaya,Deep-fried pakoras,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Coconut water for rehydration.,Putting oil or ghee on open wounds.
327,Food Poisoning (Variant 327),Gastrointestinal,"Stomach pain, Headache, Nausea",4,General Physician,Curd rice,Deep-fried pakoras,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Jeera water for digestion.,Putting oil or ghee on open wounds.
328,Acidity (Variant 328),Gastrointestinal,"Headache, Fever, Body ache",1,General Physician,Pomegranate,Excessive caffeine,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
329,Vitamin D Deficiency (Variant 329),General,"Fever, Itching, Nausea",6,Specialist Doctor,Curd rice,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
330,Dengue (Variant 330),Infectious,"Fatigue, Stomach pain, Body ache",5,General Physician,Moong Dal Khichdi,Spicy street food,Light stretching,ORS,Standard OTC ORS for symptomatic relief.,650,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
331,Chickenpox (Variant 331),Infectious,"Vomiting, Nausea, Body ache",6,Specialist Doctor,Papaya,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
332,Vitamin D Deficiency (Variant 332),General,"Cough, Nausea, Headache",9,Specialist Doctor,Curd rice,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
333,Malaria (Variant 333),Infectious,"Fever, Body ache, Headache",7,Specialist Doctor,Pomegranate,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
334,Influenza (Variant 334),Infectious,"Itching, Stomach pain, Nausea",2,General Physician,Pomegranate,Raw salads (if infectious),Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
335,Fungal Infection (Variant 335),Skin,"Headache, Itching, Cough",10,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
336,Heat Rash (Variant 336),Skin,"Vomiting, Itching, Fever",1,General Physician,Pomegranate,Deep-fried pakoras,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
337,Sinusitis (Variant 337),Respiratory,"Vomiting, Headache, Stomach pain",3,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
338,Allergic Rhinitis (Variant 338),Respiratory,"Nausea, Headache, Cough",5,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,500,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
339,Allergic Rhinitis (Variant 339),Respiratory,"Fatigue, Cough, Itching",5,General Physician,Pomegranate,Deep-fried pakoras,Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
340,Fungal Infection (Variant 340),Skin,"Cough, Vomiting, Fever",3,General Physician,Pomegranate,Excessive caffeine,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,250,Jeera water for digestion.,Rubbing heavy salt on rashes.
341,Diarrhea (Variant 341),Gastrointestinal,"Cough, Stomach pain, Vomiting",10,Specialist Doctor,Pomegranate,Excessive caffeine,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
342,Malaria (Variant 342),Infectious,"Fever, Cough, Nausea",2,General Physician,Boiled vegetables,Excessive caffeine,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
343,Chickenpox (Variant 343),Infectious,"Nausea, Headache, Stomach pain",4,General Physician,Curd rice,Cold drinks,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
344,Sunburn (Variant 344),Skin,"Headache, Vomiting, Stomach pain",1,General Physician,Papaya,Spicy street food,Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
345,Heat Rash (Variant 345),Skin,"Fatigue, Nausea, Fever",8,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
346,Amoebiasis (Variant 346),Gastrointestinal,"Stomach pain, Nausea, Headache",7,Specialist Doctor,Moong Dal Khichdi,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
347,Vitamin D Deficiency (Variant 347),General,"Vomiting, Headache, Cough",4,General Physician,Pomegranate,Deep-fried pakoras,Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
348,Fungal Infection (Variant 348),Skin,"Stomach pain, Headache, Itching",1,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
349,Sinusitis (Variant 349),Respiratory,"Stomach pain, Vomiting, Body ache",6,Specialist Doctor,Curd rice,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
350,Vitamin D Deficiency (Variant 350),General,"Body ache, Vomiting, Fatigue",5,General Physician,Curd rice,Cold drinks,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
351,Bronchitis (Variant 351),Respiratory,"Cough, Stomach pain, Fever",10,Specialist Doctor,Boiled vegetables,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
352,Common Cold (Variant 352),Infectious,"Itching, Body ache, Cough",9,Specialist Doctor,Papaya,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
353,Chickenpox (Variant 353),Infectious,"Nausea, Stomach pain, Vomiting",6,Specialist Doctor,Pomegranate,Deep-fried pakoras,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
354,Acidity (Variant 354),Gastrointestinal,"Itching, Nausea, Headache",3,General Physician,Curd rice,Raw salads (if infectious),Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
355,Heat Rash (Variant 355),Skin,"Nausea, Fever, Fatigue",3,General Physician,Boiled vegetables,Raw salads (if infectious),Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
