disease_id,name,category,symptoms,severity,specialist,diet_to_eat,diet_to_avoid,workout,medicine_name,medicine_desc,base_dosage_mg,safe_tip,dangerous_myth
323,Malaria,Infectious,"Shivering chills, Cyclical fever, Profuse sweating, Splenomegaly",9,Specialist Doctor,Pomegranate,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
324,Allergic Rhinitis,Respiratory,"Watery eyes, Itchy nose, Constant sneezing",4,General Physician,Curd rice,Deep-fried pakoras,Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
325,Diarrhea,Gastrointestinal,"Abdominal cramps, Dehydration, Urgency, Loose stools",6,Specialist Doctor,Pomegranate,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
326,Amoebiasis,Gastrointestinal,"Tenesmus, Weight loss, Bloody stools",1,General Physician,Papaya,Deep-fried pakoras,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Coconut water for rehydration.,Putting oil or ghee on open wounds.
327,Food Poisoning,Gastrointestinal,"Projectile vomiting, Fever, Abdominal cramps",4,General Physician,Curd rice,Deep-fried pakoras,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Jeera water for digestion.,Putting oil or ghee on open wounds.
328,Acidity,Gastrointestinal,"Heartburn, Burning sensation in chest, Sour burps",1,General Physician,Pomegranate,Excessive caffeine,Brisk walking,Loperamide,Standard OTC Loperamide for symptomatic relief.,250,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
329,Vitamin D Deficiency,General,"Muscle weakness, Mood changes, Bone pain",6,Specialist Doctor,Curd rice,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
330,Dengue,Infectious,"Retro-orbital pain, High fever, Bleeding gums",5,General Physician,Moong Dal Khichdi,Spicy street food,Light stretching,ORS,Standard OTC ORS for symptomatic relief.,650,Ginger and honey tea for sore throat.,Putting onions in armpits to reduce fever.
331,Chickenpox,Infectious,"Fluid-filled blisters, Loss of appetite, Intense itching, Fever",6,Specialist Doctor,Papaya,Deep-fried pakoras,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
332,Vitamin D Deficiency,General,"Hair loss, Muscle weakness, Mood changes",9,Specialist Doctor,Curd rice,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
333,Malaria,Infectious,"Splenomegaly, Profuse sweating, Cyclical fever, Shivering chills",7,Specialist Doctor,Pomegranate,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
334,Influenza,Infectious,"Chills, High fever, Severe body ache, Dry cough",2,General Physician,Pomegranate,Raw salads (if infectious),Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Ginger and honey tea for sore throat.,Rubbing heavy salt on rashes.
335,Fungal Infection,Skin,"Ring-shaped rash, Itching between toes, Discolored nails",10,Specialist Doctor,Boiled vegetables,Raw salads (if infectious),Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Using battery acid for skin patches.
336,Heat Rash,Skin,"Prickly heat, Mild swelling, Itching in sweat areas",1,General Physician,Pomegranate,Deep-fried pakoras,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Ginger and honey tea for sore throat.,Using battery acid for skin patches.
337,Sinusitis,Respiratory,"Stuffed nose, Thick yellow mucus, Headache, Facial pressure",3,General Physician,Moong Dal Khichdi,Deep-fried pakoras,Brisk walking,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
338,Allergic Rhinitis,Respiratory,"Constant sneezing, Puffy eyelids, Itchy nose, Watery eyes",5,General Physician,Papaya,Raw salads (if infectious),Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,500,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
339,Allergic Rhinitis,Respiratory,"Watery eyes, Puffy eyelids, Itchy nose, Constant sneezing",5,General Physician,Pomegranate,Deep-fried pakoras,Brisk walking,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Coconut water for rehydration.,Using battery acid for skin patches.
340,Fungal Infection,Skin,"Ring-shaped rash, Itching between toes, Discolored nails, Scaly skin",3,General Physician,Pomegranate,Excessive caffeine,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,250,Jeera water for digestion.,Rubbing heavy salt on rashes.
341,Diarrhea,Gastrointestinal,"Loose stools, Dehydration, Abdominal cramps, Urgency",10,Specialist Doctor,Pomegranate,Excessive caffeine,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
342,Malaria,Infectious,"Cyclical fever, Shivering chills, Profuse sweating, Splenomegaly",2,General Physician,Boiled vegetables,Excessive caffeine,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,250,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
343,Chickenpox,Infectious,"Intense itching, Fever, Loss of appetite, Fluid-filled blisters",4,General Physician,Curd rice,Cold drinks,Anulom Vilom,ORS,Standard OTC ORS for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Putting onions in armpits to reduce fever.
344,Sunburn,Skin,"Hot to touch, Red painful skin, Peeling skin",1,General Physician,Papaya,Spicy street food,Complete Bed Rest,ORS,Standard OTC ORS for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Putting oil or ghee on open wounds.
345,Heat Rash,Skin,"Mild swelling, Prickly heat, Small red bumps, Itching in sweat areas",8,Specialist Doctor,Boiled vegetables,Deep-fried pakoras,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
346,Amoebiasis,Gastrointestinal,"Stomach cramps, Bloody stools, Tenesmus, Weight loss",7,Specialist Doctor,Moong Dal Khichdi,Cold drinks,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Using battery acid for skin patches.
347,Vitamin D Deficiency,General,"Muscle weakness, Mood changes, Hair loss",4,General Physician,Pomegranate,Deep-fried pakoras,Complete Bed Rest,Loperamide,Standard OTC Loperamide for symptomatic relief.,650,Coconut water for rehydration.,Putting onions in armpits to reduce fever.
348,Fungal Infection,Skin,"Itching between toes, Scaly skin, Discolored nails, Ring-shaped rash",1,General Physician,Moong Dal Khichdi,Raw salads (if infectious),Yoga (Pranayama),Loperamide,Standard OTC Loperamide for symptomatic relief.,500,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
349,Sinusitis,Respiratory,"Stuffed nose, Facial pressure, Headache, Thick yellow mucus",6,Specialist Doctor,Curd rice,Excessive caffeine,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting onions in armpits to reduce fever.
350,Vitamin D Deficiency,General,"Muscle weakness, Hair loss, Mood changes, Bone pain",5,General Physician,Curd rice,Cold drinks,Complete Bed Rest,Omeprazole,Standard OTC Omeprazole for symptomatic relief.,500,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
351,Bronchitis,Respiratory,"Chest congestion, Wheezing, Shortness of breath, Persistent cough",10,Specialist Doctor,Boiled vegetables,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
352,Common Cold,Infectious,"Sore throat, Mild fever, Runny nose",9,Specialist Doctor,Papaya,Deep-fried pakoras,Light stretching,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Putting oil or ghee on open wounds.
353,Chickenpox,Infectious,"Fever, Intense itching, Fluid-filled blisters, Loss of appetite",6,Specialist Doctor,Pomegranate,Deep-fried pakoras,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Rubbing heavy salt on rashes.
354,Acidity,Gastrointestinal,"Sour burps, Burning sensation in chest, Heartburn",3,General Physician,Curd rice,Raw salads (if infectious),Complete Bed Rest,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,250,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
355,Heat Rash,Skin,"Mild swelling, Prickly heat, Itching in sweat areas",3,General Physician,Boiled vegetables,Raw salads (if infectious),Brisk walking,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,650,Ginger and honey tea for sore throat.,Applying Colgate/toothpaste on burns (causes infection).
356,Asthma,Respiratory,"Chest tightness, Wheezing sounds, Night cough",2,General Physician,Curd rice,Excessive caffeine,Anulom Vilom,Cetirizine,Standard OTC Cetirizine for symptomatic relief.,500,Jeera water for digestion.,Putting oil or ghee on open wounds.
357,Sunburn,Skin,"Peeling skin, Red painful skin, Hot to touch",1,General Physician,Boiled vegetables,Deep-fried pakoras,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Coconut water for rehydration.,Applying Colgate/toothpaste on burns (causes infection).
358,Heat Stroke,General,"No sweating, Body temp above 104F, Rapid pulse, Confusion",5,General Physician,Pomegranate,Cold drinks,Light stretching,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,650,Warm turmeric milk (Haldi Doodh) for immunity.,Using battery acid for skin patches.
359,Vitamin D Deficiency,General,"Hair loss, Bone pain, Muscle weakness",9,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
360,Heat Stroke,General,"Confusion, No sweating, Body temp above 104F",10,Specialist Doctor,Pomegranate,Excessive caffeine,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
361,Acne,Skin,"Blackheads, Oily skin, Pimples",7,Specialist Doctor,Moong Dal Khichdi,Spicy street food,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
362,Amoebiasis,Gastrointestinal,"Tenesmus, Weight loss, Bloody stools, Stomach cramps",6,Specialist Doctor,Papaya,Excessive caffeine,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Jeera water for digestion.,Putting oil or ghee on open wounds.
363,Sinusitis,Respiratory,"Headache, Stuffed nose, Thick yellow mucus",10,Specialist Doctor,Papaya,Excessive caffeine,Anulom Vilom,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Coconut water for rehydration.,Rubbing heavy salt on rashes.
364,Fungal Infection,Skin,"Discolored nails, Scaly skin, Itching between toes",2,General Physician,Papaya,Spicy street food,Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Jeera water for digestion.,Applying Colgate/toothpaste on burns (causes infection).
365,Heat Rash,Skin,"Itching in sweat areas, Prickly heat, Small red bumps",9,Specialist Doctor,Curd rice,Spicy street food,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Putting oil or ghee on open wounds.
366,Malaria,Infectious,"Splenomegaly, Shivering chills, Profuse sweating",9,Specialist Doctor,Pomegranate,Cold drinks,Complete Bed Rest,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Rubbing heavy salt on rashes.
367,Fungal Infection,Skin,"Discolored nails, Itching between toes, Ring-shaped rash",4,General Physician,Papaya,Raw salads (if infectious),Anulom Vilom,Ibuprofen,Standard OTC Ibuprofen for symptomatic relief.,500,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
368,Heat Rash,Skin,"Prickly heat, Itching in sweat areas, Small red bumps, Mild swelling",6,Specialist Doctor,Moong Dal Khichdi,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Rubbing heavy salt on rashes.
369,Typhoid,Infectious,"Coated tongue, Stomach pain, High fever, Rose spots",8,Specialist Doctor,Papaya,Cold drinks,Brisk walking,N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Warm turmeric milk (Haldi Doodh) for immunity.,Applying Colgate/toothpaste on burns (causes infection).
370,Typhoid,Infectious,"Stomach pain, Coated tongue, Rose spots, High fever",10,Specialist Doctor,Moong Dal Khichdi,Cold drinks,Yoga (Pranayama),N/A - Prescription Required,Severity is high. Automatic recommendation disabled to ensure safety. Consult a doctor.,0,Saltwater gargles for throat infection.,Applying Colgate/toothpaste on burns (causes infection).
371,Vitamin D Deficiency,General,"Mood changes, Bone pain, Hair loss, Muscle weakness",1,General Physician,Boiled vegetables,Spicy street food,Complete Bed Rest,Paracetamol,Standard OTC Paracetamol for symptomatic relief.,500,Coconut water for rehydration.,Putting oil or ghee on open wounds.
