name,category,symptoms,severity,diet_to_eat,diet_to_avoid,medicine_name,safe_tip,dangerous_myth,base_dosage_mg
Asthma,Medical,"Nighttime cough, Chest tightness, Difficulty breathing",8,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Difficulty breathing, Wheezing sounds, Nighttime cough",6,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Wheezing sounds, Difficulty breathing, Nighttime cough, Chest tightness",9,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Chest tightness, Wheezing sounds, Nighttime cough",3,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Wheezing sounds, Chest tightness, Difficulty breathing, Nighttime cough",9,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Difficulty breathing, Nighttime cough, Chest tightness, Wheezing sounds",9,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Difficulty breathing, Chest tightness, Wheezing sounds",7,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Wheezing sounds, Difficulty breathing, Chest tightness, Nighttime cough",4,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Difficulty breathing, Chest tightness, Wheezing sounds, Nighttime cough",8,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Chest tightness, Difficulty breathing, Nighttime cough, Wheezing sounds",7,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Wheezing sounds, Chest tightness, Difficulty breathing, Nighttime cough",8,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Wheezing sounds, Difficulty breathing, Chest tightness",3,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Wheezing sounds, Difficulty breathing, Chest tightness, Nighttime cough",6,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Nighttime cough, Difficulty breathing, Wheezing sounds, Chest tightness",4,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Difficulty breathing, Wheezing sounds, Chest tightness",7,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Difficulty breathing, Nighttime cough, Chest tightness, Wheezing sounds",8,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Chest tightness, Difficulty breathing, Nighttime cough",9,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Chest tightness, Wheezing sounds, Nighttime cough",7,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Chest tightness, Wheezing sounds, Nighttime cough, Difficulty breathing",9,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Wheezing sounds, Nighttime cough, Chest tightness, Difficulty breathing",7,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Nighttime cough, Difficulty breathing, Wheezing sounds",6,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Chest tightness, Difficulty breathing, Wheezing sounds",7,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Nighttime cough, Wheezing sounds, Difficulty breathing",4,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Chest tightness, Difficulty breathing, Wheezing sounds",3,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Asthma,Medical,"Wheezing sounds, Difficulty breathing, Chest tightness",4,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Nighttime cough, Chest tightness, Difficulty breathing",4,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Nighttime cough, Chest tightness, Difficulty breathing",8,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Chest tightness, Difficulty breathing, Wheezing sounds, Nighttime cough",5,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,500
Asthma,Medical,"Chest tightness, Difficulty breathing, Nighttime cough, Wheezing sounds",3,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,650
Asthma,Medical,"Nighttime cough, Chest tightness, Difficulty breathing, Wheezing sounds",9,"Fruits rich in Vitamin C, Ginger, Garlic","Processed foods, Sulfites (dried fruits), Cold drinks",Inhalers (Salbutamol),Keep your rescue inhaler with you at all times.,Myth: Asthma is purely psychological. Fact: It is a physical inflammation of the airways.,250
Dehydration,Medical,"Dry mouth, Sunken eyes, Dark colored urine, Dizziness",7,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",500
Dehydration,Medical,"Dark colored urine, Extreme thirst, Dry mouth, Dizziness",3,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",650
Dehydration,Medical,"Dry mouth, Sunken eyes, Dizziness, Extreme thirst",3,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",650
Dehydration,Medical,"Sunken eyes, Dark colored urine, Dizziness, Dry mouth",5,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",250
Dehydration,Medical,"Dry mouth, Dizziness, Sunken eyes",6,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",500
Dehydration,Medical,"Dry mouth, Dark colored urine, Dizziness, Sunken eyes",9,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",500
Dehydration,Medical,"Dry mouth, Sunken eyes, Dark colored urine, Extreme thirst",6,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",250
Dehydration,Medical,"Extreme thirst, Sunken eyes, Dark colored urine",8,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",500
Dehydration,Medical,"Sunken eyes, Dizziness, Dark colored urine",3,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",650
Dehydration,Medical,"Dry mouth, Extreme thirst, Dizziness",4,"Watermelon, Cucumber, ORS solution, Coconut water","Alcohol, Excessive coffee, Salty snacks",Electrolyte Solutions (ORS),Sip water slowly and continuously rather than gulping a lot at once.,"Myth: If you're not thirsty, you're not dehydrated. Fact: Thirst is a late sign of dehydration.",250
